customer_id,registration_date,region,acquisition_channel,marketing_opt_in
CUST-027352,2024-06-08,West,Paid Ads,False
CUST-027353,2024-07-11,South,Paid Ads,False
CUST-027354,2023-03-24,West,Email Campaign,False
CUST-027355,2022-07-25,Central,Social Media,True
CUST-027356,2023-06-05,Central,Social Media,True
CUST-027357,2024-08-07,Central,Email Campaign,True
CUST-027358,2024-04-04,North,Paid Ads,True
CUST-027359,2022-06-13,West,Direct,True
CUST-027360,2022-10-13,Central,Paid Ads,True
CUST-027361,2023-01-04,East,Organic Search,False
CUST-027362,2022-04-03,Central,Referral,True
CUST-027363,2021-01-09,North,Organic Search,False
CUST-027364,2022-08-20,Central,Organic Search,False
CUST-027365,2022-05-09,West,Social Media,True
CUST-027366,2023-02-19,East,Organic Search,False
CUST-027367,2022-04-13,Central,Email Campaign,False
CUST-027368,2023-01-07,North,Referral,False
CUST-027369,2022-12-31,South,Organic Search,False
CUST-027370,2024-01-18,South,Email Campaign,False
CUST-027371,2022-11-29,East,Paid Ads,False
CUST-027372,2022-09-06,South,Paid Ads,False
CUST-027373,2024-03-24,Central,Social Media,True
CUST-027374,2023-07-02,Central,Organic Search,True
CUST-027375,2021-08-23,Central,Paid Ads,False
CUST-027376,2023-06-04,Central,Organic Search,True
CUST-027377,2024-10-07,Central,Paid Ads,True
CUST-027378,2021-01-10,West,Referral,True
CUST-027379,2022-06-16,South,Paid Ads,False
CUST-027380,2023-08-15,West,Social Media,False
CUST-027381,2021-10-31,East,Referral,False
CUST-027382,2024-06-18,Central,Organic Search,False
CUST-027383,2023-01-24,West,Paid Ads,True
CUST-027384,2022-06-21,Central,Social Media,True
CUST-027385,2021-06-21,Central,Social Media,True
CUST-027386,2023-11-23,South,Social Media,False
CUST-027387,2020-04-28,East,Direct,True
CUST-027388,2020-07-26,Central,Referral,True
CUST-027389,2024-10-07,East,Email Campaign,True
CUST-027390,2022-05-25,Central,Organic Search,False
CUST-027391,2022-02-07,West,Social Media,False
CUST-027392,2022-10-05,West,Organic Search,True
CUST-027393,2024-08-23,South,Social Media,True
CUST-027394,2024-10-23,Central,Referral,True
CUST-027395,2023-05-19,East,Organic Search,False
CUST-027396,2022-04-15,East,Social Media,False
CUST-027397,2021-12-15,North,Organic Search,False
CUST-027398,2023-03-15,North,Social Media,True
CUST-027399,2022-05-14,Central,Social Media,True
CUST-027400,2022-03-19,West,Organic Search,True
CUST-027401,2023-07-01,Central,Paid Ads,False
CUST-027402,2024-01-04,East,Paid Ads,False
CUST-027403,2023-08-23,Central,Paid Ads,True
CUST-027404,2024-04-02,North,Direct,True
CUST-027405,2024-02-23,East,Paid Ads,False
CUST-027406,2023-05-10,South,Paid Ads,True
CUST-027407,2021-12-16,East,Organic Search,True
CUST-027408,2022-01-29,West,Referral,True
CUST-027409,2024-06-11,East,Paid Ads,False
CUST-027410,2024-05-29,North,Paid Ads,True
CUST-027411,2022-11-26,Central,Referral,True
CUST-027412,2023-05-15,East,Referral,False
CUST-027413,2024-02-07,Central,Social Media,False
CUST-027414,2023-01-03,North,Organic Search,True
CUST-027415,2024-07-03,East,Organic Search,False
CUST-027416,2023-06-15,Central,Direct,True
CUST-027417,2021-01-31,South,Organic Search,True
CUST-027418,2021-02-12,North,Social Media,True
CUST-027419,2023-05-28,Central,Referral,False
CUST-027420,2022-11-17,East,Referral,True
CUST-027421,2023-06-04,Central,Direct,False
CUST-027422,2022-05-24,West,Referral,False
CUST-027423,2024-06-02,Central,Organic Search,False
CUST-027424,2020-02-12,Central,Paid Ads,True
CUST-027425,2022-10-30,West,Direct,True
CUST-027426,2024-06-19,East,Organic Search,False
CUST-027427,2022-09-30,Central,Email Campaign,True
CUST-027428,2024-01-05,Central,Social Media,False
CUST-027429,2024-11-22,West,Referral,True
CUST-027430,2022-11-17,Central,Referral,False
CUST-027431,2023-06-24,North,Social Media,True
CUST-027432,2024-11-12,Central,Organic Search,True
CUST-027433,2022-02-18,South,Referral,True
CUST-027434,2024-03-11,East,Email Campaign,False
CUST-027435,2024-01-12,North,Organic Search,True
CUST-027436,2024-06-22,East,Social Media,True
CUST-027437,2023-03-30,South,Social Media,True
CUST-027438,2020-08-22,East,Social Media,True
CUST-027439,2021-10-01,South,Social Media,False
CUST-027440,2023-11-26,South,Direct,True
CUST-027441,2024-01-11,East,Social Media,True
CUST-027442,2024-12-03,West,Email Campaign,True
CUST-027443,2021-07-24,East,Email Campaign,True
CUST-027444,2024-02-12,Central,Organic Search,False
CUST-027445,2023-08-09,North,Paid Ads,True
CUST-027446,2024-02-07,Central,Social Media,True
CUST-027447,2020-05-23,North,Referral,False
CUST-027448,2022-06-23,Central,Paid Ads,True
CUST-027449,2023-03-06,Central,Organic Search,True
CUST-027450,2023-12-08,Central,Direct,False
CUST-027451,2021-07-23,West,Direct,False
CUST-027452,2020-12-15,Central,Social Media,True
CUST-027453,2023-08-09,East,Organic Search,True
CUST-027454,2022-09-10,North,Paid Ads,False
CUST-027455,2024-08-06,East,Paid Ads,True
CUST-027456,2024-03-18,Central,Organic Search,False
CUST-027457,2022-07-10,South,Referral,True
CUST-027458,2024-10-02,North,Email Campaign,True
CUST-027459,2023-06-04,East,Organic Search,True
CUST-027460,2024-11-09,South,Social Media,True
CUST-027461,2022-09-09,West,Paid Ads,True
CUST-027462,2021-12-12,East,Paid Ads,False
CUST-027463,2023-11-03,East,Referral,True
CUST-027464,2023-09-13,North,Organic Search,False
CUST-027465,2024-02-06,Central,Paid Ads,False
CUST-027466,2024-02-27,Central,Paid Ads,True
CUST-027467,2022-07-06,West,Direct,True
CUST-027468,2022-04-15,North,Email Campaign,True
CUST-027469,2021-05-21,East,Social Media,False
CUST-027470,2022-11-30,North,Organic Search,False
CUST-027471,2021-04-12,North,Organic Search,True
CUST-027472,2024-07-08,Central,Social Media,False
CUST-027473,2023-07-17,North,Organic Search,True
CUST-027474,2024-10-10,West,Paid Ads,True
CUST-027475,2021-12-28,Central,Organic Search,True
CUST-027476,2021-10-22,North,Paid Ads,True
CUST-027477,2024-01-16,Central,Organic Search,False
CUST-027478,2023-02-12,Central,Paid Ads,False
CUST-027479,2022-11-12,South,Email Campaign,True
CUST-027480,2023-01-23,East,Email Campaign,True
CUST-027481,2023-09-20,South,Organic Search,False
CUST-027482,2024-06-20,South,Social Media,True
CUST-027483,2024-08-12,Central,Organic Search,True
CUST-027484,2024-01-28,East,Email Campaign,True
CUST-027485,2022-07-06,West,Referral,False
CUST-027486,2024-06-10,South,Organic Search,True
CUST-027487,2021-06-04,South,Organic Search,True
CUST-027488,2022-04-29,West,Social Media,True
CUST-027489,2024-09-05,Central,Social Media,True
CUST-027490,2024-11-09,North,Organic Search,True
CUST-027491,2024-07-05,West,Email Campaign,False
CUST-027492,2023-10-05,North,Social Media,True
CUST-027493,2024-08-02,Central,Referral,True
CUST-027494,2024-11-03,Central,Paid Ads,False
CUST-027495,2024-05-12,Central,Social Media,True
CUST-027496,2021-01-19,Central,Social Media,True
CUST-027497,2022-01-13,Central,Social Media,False
CUST-027498,2021-01-13,Central,Email Campaign,False
CUST-027499,2024-09-07,East,Organic Search,True
CUST-027500,2021-11-13,Central,Paid Ads,True
CUST-027501,2024-06-05,Central,Direct,True
CUST-027502,2020-12-15,Central,Referral,True
CUST-027503,2024-09-17,Central,Social Media,False
CUST-027504,2024-02-06,North,Paid Ads,False
CUST-027505,2024-05-28,North,Organic Search,False
CUST-027506,2020-11-28,East,Email Campaign,True
CUST-027507,2024-07-07,South,Email Campaign,True
CUST-027508,2024-02-06,Central,Email Campaign,True
CUST-027509,2021-11-08,West,Direct,True
CUST-027510,2022-04-09,South,Social Media,True
CUST-027511,2024-08-03,Central,Paid Ads,True
CUST-027512,2021-03-13,Central,Email Campaign,True
CUST-027513,2023-02-19,Central,Social Media,True
CUST-027514,2022-07-29,South,Referral,True
CUST-027515,2023-11-18,South,Organic Search,True
CUST-027516,2023-12-14,North,Email Campaign,True
CUST-027517,2023-09-21,East,Paid Ads,True
CUST-027518,2024-02-16,West,Paid Ads,False
CUST-027519,2022-06-02,North,Direct,True
CUST-027520,2021-04-01,West,Organic Search,False
CUST-027521,2024-04-18,Central,Email Campaign,True
CUST-027522,2022-11-08,East,Referral,False
CUST-027523,2022-01-18,North,Organic Search,False
CUST-027524,2023-09-09,East,Referral,True
CUST-027525,2020-09-19,West,Email Campaign,False
CUST-027526,2024-07-02,West,Organic Search,False
CUST-027527,2022-01-25,Central,Paid Ads,True
CUST-027528,2024-04-01,Central,Social Media,True
CUST-027529,2023-06-19,North,Referral,False
CUST-027530,2023-11-21,East,Referral,False
CUST-027531,2021-11-10,Central,Organic Search,True
CUST-027532,2023-11-27,Central,Organic Search,True
CUST-027533,2024-09-11,Central,Email Campaign,False
CUST-027534,2024-08-15,Central,Email Campaign,False
CUST-027535,2024-08-23,South,Organic Search,False
CUST-027536,2023-05-29,Central,Organic Search,False
CUST-027537,2021-05-16,North,Paid Ads,True
CUST-027538,2022-07-10,Central,Paid Ads,True
CUST-027539,2024-06-24,Central,Paid Ads,True
CUST-027540,2023-02-05,East,Organic Search,False
CUST-027541,2023-06-15,South,Organic Search,True
CUST-027542,2023-12-02,East,Organic Search,True
CUST-027543,2022-11-07,West,Referral,True
CUST-027544,2023-11-29,Central,Direct,True
CUST-027545,2024-03-25,West,Paid Ads,True
CUST-027546,2024-04-13,West,Direct,True
CUST-027547,2021-11-10,Central,Referral,False
CUST-027548,2022-11-06,North,Referral,True
CUST-027549,2022-12-04,East,Paid Ads,False
CUST-027550,2022-03-25,Central,Social Media,True
CUST-027551,2021-06-16,East,Organic Search,True
CUST-027552,2024-10-14,North,Paid Ads,True
CUST-027553,2023-06-24,South,Referral,True
CUST-027554,2023-01-07,West,Social Media,False
CUST-027555,2024-03-30,South,Direct,True
CUST-027556,2023-06-08,South,Referral,True
CUST-027557,2023-09-26,Central,Referral,True
CUST-027558,2023-06-09,South,Organic Search,False
CUST-027559,2021-05-31,South,Organic Search,True
CUST-027560,2022-04-28,Central,Organic Search,True
CUST-027561,2024-03-14,North,Organic Search,False
CUST-027562,2021-11-30,West,Email Campaign,False
CUST-027563,2024-05-02,Central,Direct,True
CUST-027564,2022-06-26,South,Social Media,True
CUST-027565,2021-06-20,Central,Paid Ads,False
CUST-027566,2020-09-11,Central,Organic Search,True
CUST-027567,2021-01-16,East,Referral,True
CUST-027568,2024-01-07,East,Organic Search,True
CUST-027569,2024-11-24,East,Direct,False
CUST-027570,2023-03-22,Central,Direct,True
CUST-027571,2022-03-13,North,Paid Ads,True
CUST-027572,2022-06-11,Central,Paid Ads,True
CUST-027573,2021-10-07,Central,Email Campaign,True
CUST-027574,2023-04-30,North,Social Media,True
CUST-027575,2024-02-17,Central,Referral,True
CUST-027576,2023-04-25,North,Social Media,True
CUST-027577,2023-04-17,Central,Social Media,False
CUST-027578,2023-07-26,South,Paid Ads,True
CUST-027579,2020-04-08,Central,Organic Search,True
CUST-027580,2023-07-06,West,Direct,True
CUST-027581,2021-10-07,East,Organic Search,False
CUST-027582,2022-05-22,North,Email Campaign,True
CUST-027583,2021-11-28,East,Social Media,True
CUST-027584,2022-01-19,Central,Social Media,True
CUST-027585,2024-07-16,Central,Organic Search,False
CUST-027586,2023-12-21,North,Social Media,True
CUST-027587,2020-11-26,Central,Paid Ads,True
CUST-027588,2022-01-04,North,Paid Ads,True
CUST-027589,2021-04-30,Central,Email Campaign,True
CUST-027590,2023-03-05,North,Email Campaign,True
CUST-027591,2021-03-11,Central,Organic Search,False
CUST-027592,2021-09-20,West,Paid Ads,True
CUST-027593,2024-07-18,East,Direct,True
CUST-027594,2024-11-07,Central,Social Media,False
CUST-027595,2023-01-30,Central,Referral,True
CUST-027596,2022-09-10,South,Organic Search,False
CUST-027597,2022-02-04,East,Organic Search,True
CUST-027598,2020-12-12,Central,Organic Search,False
CUST-027599,2024-02-21,Central,Social Media,True
CUST-027600,2022-08-03,East,Social Media,False
CUST-027601,2024-06-05,West,Organic Search,True
CUST-027602,2024-12-02,Central,Email Campaign,False
CUST-027603,2023-07-20,North,Organic Search,True
CUST-027604,2021-03-26,Central,Social Media,False
CUST-027605,2024-12-07,Central,Referral,False
CUST-027606,2022-07-26,West,Organic Search,False
CUST-027607,2024-02-12,East,Paid Ads,False
CUST-027608,2021-08-05,North,Direct,True
CUST-027609,2022-07-25,North,Paid Ads,True
CUST-027610,2023-10-13,Central,Email Campaign,False
CUST-027611,2024-06-15,Central,Direct,False
CUST-027612,2022-10-12,Central,Paid Ads,True
CUST-027613,2021-08-31,North,Email Campaign,True
CUST-027614,2024-03-02,East,Social Media,True
CUST-027615,2021-02-09,West,Email Campaign,True
CUST-027616,2024-11-07,Central,Direct,True
CUST-027617,2022-08-30,Central,Referral,False
CUST-027618,2024-08-18,West,Email Campaign,False
CUST-027619,2023-02-02,North,Organic Search,True
CUST-027620,2024-10-28,South,Organic Search,False
CUST-027621,2023-04-23,North,Referral,False
CUST-027622,2023-10-11,North,Organic Search,False
CUST-027623,2022-11-23,South,Paid Ads,True
CUST-027624,2024-04-12,North,Paid Ads,False
CUST-027625,2022-06-25,Central,Organic Search,False
CUST-027626,2021-05-24,East,Paid Ads,True
CUST-027627,2022-06-01,West,Paid Ads,True
CUST-027628,2023-05-12,Central,Paid Ads,True
CUST-027629,2023-03-19,West,Paid Ads,False
CUST-027630,2024-11-28,East,Referral,False
CUST-027631,2023-12-28,Central,Paid Ads,True
CUST-027632,2022-05-22,Central,Social Media,True
CUST-027633,2023-08-19,North,Paid Ads,False
CUST-027634,2021-12-15,North,Social Media,True
CUST-027635,2023-06-01,East,Paid Ads,True
CUST-027636,2023-05-21,East,Email Campaign,True
CUST-027637,2023-12-24,Central,Referral,False
CUST-027638,2024-03-16,Central,Organic Search,False
CUST-027639,2024-07-23,North,Organic Search,False
CUST-027640,2021-09-10,Central,Organic Search,True
CUST-027641,2023-03-14,South,Social Media,True
CUST-027642,2024-08-31,South,Email Campaign,True
CUST-027643,2022-10-06,East,Organic Search,True
CUST-027644,2024-07-12,Central,Referral,False
CUST-027645,2024-09-06,Central,Paid Ads,True
CUST-027646,2021-12-02,Central,Paid Ads,True
CUST-027647,2023-10-30,South,Organic Search,True
CUST-027648,2024-06-07,West,Social Media,False
CUST-027649,2023-11-08,East,Referral,False
CUST-027650,2021-07-20,Central,Organic Search,True
CUST-027651,2023-01-22,North,Referral,True
CUST-027652,2024-11-29,North,Email Campaign,True
CUST-027653,2022-05-12,South,Paid Ads,True
CUST-027654,2022-03-22,Central,Social Media,False
CUST-027655,2021-06-17,Central,Social Media,False
CUST-027656,2021-10-16,South,Organic Search,False
CUST-027657,2022-07-31,West,Direct,True
CUST-027658,2021-02-05,Central,Referral,False
CUST-027659,2024-09-20,East,Referral,True
CUST-027660,2022-04-21,Central,Referral,True
CUST-027661,2023-03-31,South,Paid Ads,False
CUST-027662,2021-05-30,East,Email Campaign,True
CUST-027663,2024-04-03,North,Paid Ads,True
CUST-027664,2024-02-19,Central,Organic Search,True
CUST-027665,2023-09-24,West,Organic Search,False
CUST-027666,2022-07-08,Central,Organic Search,True
CUST-027667,2022-09-02,West,Direct,True
CUST-027668,2024-10-13,Central,Paid Ads,True
CUST-027669,2023-12-01,Central,Social Media,False
CUST-027670,2022-05-17,West,Organic Search,True
CUST-027671,2022-07-26,West,Organic Search,True
CUST-027672,2023-01-09,North,Email Campaign,True
CUST-027673,2021-12-04,East,Paid Ads,True
CUST-027674,2021-08-01,Central,Email Campaign,False
CUST-027675,2024-04-28,South,Organic Search,True
CUST-027676,2023-07-27,South,Email Campaign,False
CUST-027677,2022-09-22,South,Social Media,True
CUST-027678,2023-12-24,West,Paid Ads,False
CUST-027679,2024-08-26,South,Organic Search,True
CUST-027680,2021-09-03,Central,Paid Ads,True
CUST-027681,2020-07-20,Central,Direct,True
CUST-027682,2022-11-25,West,Paid Ads,True
CUST-027683,2024-11-23,Central,Social Media,True
CUST-027684,2022-03-17,North,Email Campaign,False
CUST-027685,2020-06-25,Central,Social Media,False
CUST-027686,2023-06-20,Central,Organic Search,True
CUST-027687,2023-12-03,West,Paid Ads,False
CUST-027688,2024-08-16,West,Paid Ads,True
CUST-027689,2021-12-11,Central,Paid Ads,False
CUST-027690,2023-01-21,West,Social Media,True
CUST-027691,2024-06-23,West,Organic Search,False
CUST-027692,2021-11-23,Central,Social Media,False
CUST-027693,2021-05-05,East,Organic Search,False
CUST-027694,2023-07-25,West,Organic Search,True
CUST-027695,2022-09-11,East,Organic Search,True
CUST-027696,2022-03-05,East,Email Campaign,True
CUST-027697,2024-02-17,North,Social Media,True
CUST-027698,2020-02-20,West,Paid Ads,False
CUST-027699,2023-10-05,North,Social Media,True
CUST-027700,2021-01-09,West,Organic Search,False
CUST-027701,2022-01-09,South,Email Campaign,False
CUST-027702,2023-01-10,Central,Referral,False
CUST-027703,2024-06-28,Central,Direct,True
CUST-027704,2021-04-19,Central,Organic Search,True
CUST-027705,2023-11-15,East,Paid Ads,False
CUST-027706,2023-12-09,West,Paid Ads,True
CUST-027707,2024-01-31,Central,Organic Search,True
CUST-027708,2024-08-31,West,Social Media,False
CUST-027709,2023-05-16,Central,Paid Ads,True
CUST-027710,2024-11-25,East,Referral,False
CUST-027711,2022-02-24,South,Organic Search,False
CUST-027712,2024-05-13,Central,Paid Ads,True
CUST-027713,2023-07-24,North,Organic Search,False
CUST-027714,2021-08-08,Central,Referral,False
CUST-027715,2022-05-12,Central,Paid Ads,True
CUST-027716,2021-12-26,North,Paid Ads,True
CUST-027717,2022-06-27,South,Referral,False
CUST-027718,2021-06-02,Central,Paid Ads,True
CUST-027719,2023-03-08,South,Organic Search,False
CUST-027720,2023-10-18,West,Paid Ads,False
CUST-027721,2022-08-08,North,Organic Search,True
CUST-027722,2022-05-26,Central,Social Media,True
CUST-027723,2023-07-31,Central,Organic Search,False
CUST-027724,2024-11-30,East,Organic Search,True
CUST-027725,2022-03-07,Central,Organic Search,True
CUST-027726,2024-11-29,South,Organic Search,True
CUST-027727,2023-03-25,West,Email Campaign,False
CUST-027728,2022-07-18,Central,Email Campaign,False
CUST-027729,2021-05-11,East,Email Campaign,True
CUST-027730,2021-01-07,South,Organic Search,False
CUST-027731,2021-02-07,Central,Email Campaign,True
CUST-027732,2023-06-14,West,Organic Search,True
CUST-027733,2021-09-24,North,Organic Search,True
CUST-027734,2022-09-29,North,Paid Ads,True
CUST-027735,2023-05-01,East,Referral,True
CUST-027736,2022-09-05,North,Paid Ads,True
CUST-027737,2022-07-16,West,Organic Search,False
CUST-027738,2020-03-28,North,Referral,True
CUST-027739,2022-04-27,East,Organic Search,True
CUST-027740,2023-01-07,Central,Organic Search,False
CUST-027741,2020-11-26,Central,Email Campaign,True
CUST-027742,2021-10-21,East,Referral,False
CUST-027743,2024-05-25,Central,Organic Search,True
CUST-027744,2023-03-04,West,Social Media,True
CUST-027745,2022-07-21,East,Referral,True
CUST-027746,2023-03-07,Central,Organic Search,True
CUST-027747,2021-06-29,Central,Paid Ads,False
CUST-027748,2024-07-14,South,Social Media,False
CUST-027749,2020-05-05,South,Social Media,False
CUST-027750,2023-09-23,West,Paid Ads,True
CUST-027751,2020-12-06,South,Referral,False
CUST-027752,2020-07-13,North,Paid Ads,False
CUST-027753,2024-09-06,Central,Social Media,False
CUST-027754,2021-03-16,East,Referral,False
CUST-027755,2024-08-30,East,Paid Ads,False
CUST-027756,2022-11-15,North,Referral,True
CUST-027757,2024-11-13,Central,Social Media,False
CUST-027758,2021-05-31,Central,Direct,False
CUST-027759,2022-04-05,North,Referral,True
CUST-027760,2023-10-30,Central,Social Media,True
CUST-027761,2022-12-21,North,Paid Ads,True
CUST-027762,2022-04-02,Central,Paid Ads,True
CUST-027763,2024-04-15,Central,Social Media,True
CUST-027764,2021-08-04,North,Referral,False
CUST-027765,2022-07-03,West,Organic Search,True
CUST-027766,2022-11-21,South,Paid Ads,True
CUST-027767,2023-12-24,Central,Referral,True
CUST-027768,2022-01-04,North,Organic Search,True
CUST-027769,2021-11-19,West,Paid Ads,True
CUST-027770,2024-05-24,North,Organic Search,True
CUST-027771,2024-02-05,Central,Social Media,True
CUST-027772,2024-06-26,North,Social Media,False
CUST-027773,2020-06-26,Central,Paid Ads,True
CUST-027774,2024-01-16,East,Direct,True
CUST-027775,2022-03-12,West,Organic Search,True
CUST-027776,2023-07-01,North,Paid Ads,True
CUST-027777,2022-03-20,Central,Email Campaign,False
CUST-027778,2024-12-12,West,Referral,False
CUST-027779,2022-03-26,Central,Organic Search,False
CUST-027780,2022-11-29,North,Social Media,False
CUST-027781,2022-06-04,West,Organic Search,False
CUST-027782,2023-07-02,West,Social Media,False
CUST-027783,2024-06-06,Central,Organic Search,False
CUST-027784,2023-10-15,North,Paid Ads,True
CUST-027785,2024-07-13,West,Social Media,False
CUST-027786,2021-03-05,East,Paid Ads,False
CUST-027787,2023-08-02,North,Referral,True
CUST-027788,2020-08-21,Central,Paid Ads,False
CUST-027789,2022-01-31,South,Paid Ads,True
CUST-027790,2024-02-22,East,Direct,True
CUST-027791,2021-12-20,North,Referral,True
CUST-027792,2024-05-05,East,Paid Ads,False
CUST-027793,2022-11-10,South,Referral,True
CUST-027794,2023-07-07,East,Organic Search,False
CUST-027795,2023-09-09,East,Email Campaign,True
CUST-027796,2024-09-17,South,Organic Search,True
CUST-027797,2023-09-21,West,Referral,True
CUST-027798,2022-03-15,South,Organic Search,False
CUST-027799,2021-04-28,North,Organic Search,False
CUST-027800,2023-10-31,South,Organic Search,False
CUST-027801,2023-08-08,Central,Email Campaign,True
CUST-027802,2024-09-16,East,Organic Search,False
CUST-027803,2024-08-23,Central,Direct,True
CUST-027804,2024-08-25,Central,Organic Search,True
CUST-027805,2022-09-24,East,Referral,True
CUST-027806,2023-11-27,East,Organic Search,True
CUST-027807,2024-07-08,South,Paid Ads,False
CUST-027808,2023-06-02,East,Direct,False
CUST-027809,2024-02-25,East,Social Media,True
CUST-027810,2020-08-22,East,Organic Search,False
CUST-027811,2021-09-13,Central,Paid Ads,True
CUST-027812,2020-07-30,Central,Organic Search,False
CUST-027813,2022-03-19,South,Referral,False
CUST-027814,2024-02-22,East,Paid Ads,False
CUST-027815,2023-05-10,Central,Referral,False
CUST-027816,2022-02-24,Central,Paid Ads,False
CUST-027817,2023-10-31,West,Referral,True
CUST-027818,2022-07-23,North,Paid Ads,True
CUST-027819,2024-10-16,Central,Referral,True
CUST-027820,2023-06-15,South,Referral,True
CUST-027821,2021-10-03,Central,Referral,True
CUST-027822,2024-03-08,West,Email Campaign,True
CUST-027823,2023-08-15,North,Paid Ads,True
CUST-027824,2021-03-12,South,Referral,True
CUST-027825,2024-04-13,East,Paid Ads,False
CUST-027826,2024-04-30,Central,Referral,False
CUST-027827,2023-07-14,West,Email Campaign,False
CUST-027828,2021-09-27,South,Social Media,True
CUST-027829,2021-11-04,South,Email Campaign,True
CUST-027830,2024-02-11,Central,Paid Ads,False
CUST-027831,2023-09-10,East,Email Campaign,True
CUST-027832,2024-01-15,Central,Referral,True
CUST-027833,2024-06-14,West,Referral,True
CUST-027834,2022-05-18,South,Social Media,True
CUST-027835,2022-03-08,Central,Email Campaign,True
CUST-027836,2022-09-05,Central,Organic Search,True
CUST-027837,2023-05-30,Central,Paid Ads,False
CUST-027838,2022-11-02,West,Referral,False
CUST-027839,2022-04-11,East,Organic Search,False
CUST-027840,2023-10-07,South,Referral,True
CUST-027841,2024-10-30,East,Paid Ads,True
CUST-027842,2020-03-12,East,Referral,False
CUST-027843,2021-10-08,South,Organic Search,True
CUST-027844,2023-03-15,Central,Organic Search,False
CUST-027845,2023-12-02,Central,Direct,True
CUST-027846,2023-12-17,East,Paid Ads,False
CUST-027847,2024-10-05,East,Paid Ads,True
CUST-027848,2023-04-17,East,Referral,True
CUST-027849,2023-11-26,North,Referral,False
CUST-027850,2022-05-03,West,Organic Search,False
CUST-027851,2024-07-16,North,Paid Ads,True
CUST-027852,2022-10-12,South,Direct,True
CUST-027853,2023-08-22,East,Organic Search,True
CUST-027854,2024-03-31,West,Paid Ads,False
CUST-027855,2020-11-13,West,Social Media,False
CUST-027856,2022-07-04,South,Email Campaign,True
CUST-027857,2023-03-21,West,Organic Search,False
CUST-027858,2022-06-06,Central,Paid Ads,True
CUST-027859,2022-07-15,West,Organic Search,True
CUST-027860,2020-11-30,East,Referral,True
CUST-027861,2023-03-26,West,Referral,True
CUST-027862,2020-08-06,South,Organic Search,False
CUST-027863,2024-05-26,South,Referral,True
CUST-027864,2024-11-13,Central,Referral,True
CUST-027865,2020-04-28,West,Paid Ads,True
CUST-027866,2023-02-23,West,Social Media,True
CUST-027867,2022-11-30,South,Social Media,True
CUST-027868,2023-11-11,Central,Email Campaign,True
CUST-027869,2023-10-18,Central,Organic Search,True
CUST-027870,2024-11-29,South,Direct,False
CUST-027871,2024-02-14,West,Social Media,True
CUST-027872,2024-07-20,South,Organic Search,False
CUST-027873,2023-12-04,South,Referral,True
CUST-027874,2021-11-15,East,Social Media,True
CUST-027875,2020-12-15,North,Email Campaign,True
CUST-027876,2024-01-09,East,Paid Ads,True
CUST-027877,2024-09-16,West,Paid Ads,True
CUST-027878,2021-06-19,Central,Referral,True
CUST-027879,2021-10-14,Central,Email Campaign,True
CUST-027880,2022-03-24,North,Social Media,False
CUST-027881,2021-02-05,East,Organic Search,True
CUST-027882,2021-12-14,Central,Paid Ads,False
CUST-027883,2021-04-12,South,Organic Search,False
CUST-027884,2024-01-13,North,Referral,True
CUST-027885,2020-05-13,West,Organic Search,False
CUST-027886,2024-11-26,East,Referral,False
CUST-027887,2022-07-04,North,Social Media,False
CUST-027888,2022-08-08,East,Referral,True
CUST-027889,2023-10-27,Central,Email Campaign,True
CUST-027890,2022-03-28,North,Referral,False
CUST-027891,2021-09-30,North,Paid Ads,True
CUST-027892,2024-07-19,North,Referral,False
CUST-027893,2024-04-28,East,Organic Search,True
CUST-027894,2021-07-15,North,Referral,True
CUST-027895,2023-08-07,South,Organic Search,True
CUST-027896,2022-12-27,Central,Social Media,False
CUST-027897,2021-08-19,West,Organic Search,False
CUST-027898,2022-07-27,Central,Direct,True
CUST-027899,2023-02-19,Central,Referral,False
CUST-027900,2024-02-04,South,Organic Search,False
CUST-027901,2022-06-23,South,Paid Ads,False
CUST-027902,2024-01-21,South,Social Media,False
CUST-027903,2023-01-10,West,Organic Search,True
CUST-027904,2022-03-15,Central,Social Media,True
CUST-027905,2023-07-31,Central,Paid Ads,True
CUST-027906,2024-02-12,East,Social Media,True
CUST-027907,2023-02-28,North,Paid Ads,True
CUST-027908,2020-08-21,North,Paid Ads,True
CUST-027909,2023-08-19,North,Paid Ads,True
CUST-027910,2020-11-04,Central,Paid Ads,False
CUST-027911,2024-07-28,North,Organic Search,True
CUST-027912,2023-03-18,Central,Paid Ads,False
CUST-027913,2023-02-07,North,Organic Search,True
CUST-027914,2023-06-08,South,Referral,True
CUST-027915,2021-10-03,North,Organic Search,False
CUST-027916,2022-02-25,East,Direct,True
CUST-027917,2023-08-18,Central,Email Campaign,False
CUST-027918,2023-12-28,Central,Direct,True
CUST-027919,2022-06-10,North,Email Campaign,False
CUST-027920,2024-04-26,North,Organic Search,True
CUST-027921,2024-08-01,North,Email Campaign,True
CUST-027922,2022-12-01,South,Organic Search,True
CUST-027923,2022-01-29,Central,Paid Ads,False
CUST-027924,2024-07-10,North,Referral,False
CUST-027925,2023-12-07,Central,Social Media,False
CUST-027926,2023-07-04,Central,Direct,False
CUST-027927,2023-09-06,North,Organic Search,False
CUST-027928,2022-03-01,Central,Social Media,True
CUST-027929,2021-05-15,Central,Direct,False
CUST-027930,2024-04-17,North,Organic Search,False
CUST-027931,2022-10-13,East,Paid Ads,True
CUST-027932,2023-02-02,West,Referral,False
