customer_id,recency_days,frequency_180d,monetary_180d,n_categories_180d,return_rate_180d,late_delivery_rate_180d,avg_order_value,n_cases_180d,avg_csat_180d,registration_date,region,acquisition_channel,marketing_opt_in,tenure_days,churned,snapshot_date,acquisition_channel_code,region_code,R_score,F_score,M_score,RFM_score,churn_probability,churn_percentile,segment
CUST-003490,17,6,160.94,4,0.0,0.5,26.823333333333334,2.0,5.0,2023-10-18,East,Direct,1,319,False,2024-09-01,0,1,4,4,2,10,0.08033102307993394,0.28049836263033084,Loyal
CUST-023741,7,7,1107.64,6,0.0,0.0,158.23428571428573,0.0,3.8876804238639324,2021-02-23,Central,Referral,0,1286,False,2024-09-01,4,0,5,4,4,13,0.0802878052759992,0.2804607219482817,Champions
CUST-002784,14,7,1724.5500000000002,4,0.0,0.1428571428571429,246.36428571428573,0.0,3.8876804238639324,2021-07-28,Central,Social Media,0,1131,False,2024-09-01,5,0,4,4,4,12,0.08028212917080149,0.28042308126623255,Champions
CUST-024277,20,7,844.61,5,0.0,0.0,120.65857142857143,1.0,4.0,2024-01-28,Central,Email Campaign,1,217,False,2024-09-01,1,0,4,4,3,11,0.08025172497149809,0.2803854405841834,Loyal
CUST-027483,4,2,214.85999999999999,2,0.0,0.0,107.42999999999999,0.0,3.8876804238639324,2024-08-12,Central,Organic Search,1,20,False,2024-09-01,2,0,5,2,2,9,0.08020397006790521,0.2803477999021342,New
CUST-012978,16,7,1940.75,4,0.0,0.0,277.25,0.0,3.8876804238639324,2023-09-27,Central,Direct,1,340,False,2024-09-01,0,0,4,4,5,13,0.08017869636041663,0.28031015922008506,Champions
CUST-020992,59,9,1474.8500000000001,6,0.1111111111111111,0.0,163.87222222222223,1.0,3.0,2021-08-17,Central,Referral,0,1111,False,2024-09-01,4,0,2,5,4,11,0.08011991521031436,0.2802725185380359,Loyal
CUST-006707,5,7,2105.54,6,0.0,0.0,300.7914285714286,1.0,3.0,2023-03-14,Central,Referral,0,537,False,2024-09-01,4,0,5,4,5,14,0.08009858069817166,0.2802348778559868,Champions
CUST-014764,7,8,1313.05,5,0.25,0.0,164.13125,2.0,3.5,2021-10-03,North,Email Campaign,0,1064,False,2024-09-01,1,2,5,4,4,13,0.08009198890113715,0.2801972371739376,Champions
CUST-003116,32,6,874.36,5,0.0,0.16666666666666663,145.72666666666666,1.0,5.0,2022-09-29,Central,Paid Ads,0,703,False,2024-09-01,3,0,3,4,3,10,0.08009053112478332,0.28015959649188843,Loyal
CUST-019213,17,7,1654.85,6,0.14285714285714285,0.1428571428571429,236.40714285714284,1.0,4.0,2023-04-24,West,Referral,0,496,True,2024-09-01,4,4,4,4,4,12,0.08008705915579398,0.2801219558098393,Champions
CUST-008418,39,7,1472.13,6,0.14285714285714285,0.0,210.30428571428573,1.0,4.0,2023-10-10,South,Organic Search,0,327,False,2024-09-01,2,3,3,4,4,11,0.08006840574505938,0.28008431512779014,Loyal
CUST-031678,13,8,3763.3100000000004,4,0.0,0.25,470.41375000000005,0.0,3.8876804238639324,2022-11-30,Central,Email Campaign,0,641,True,2024-09-01,1,0,4,4,5,13,0.08005654890502925,0.28004667444574094,Champions
CUST-011317,10,7,1791.46,6,0.0,0.0,255.92285714285714,0.0,3.8876804238639324,2023-10-02,North,Social Media,1,335,False,2024-09-01,5,2,4,4,4,12,0.08004677430711994,0.2800090337636918,Champions
CUST-013833,5,7,329.93,4,0.0,0.1428571428571429,47.13285714285714,0.0,3.8876804238639324,2020-05-26,Central,Organic Search,0,1559,True,2024-09-01,2,0,5,4,2,11,0.08003181730214975,0.27997139308164265,Loyal
CUST-034729,44,7,1116.1000000000001,5,0.0,0.1428571428571429,159.44285714285715,2.0,4.5,2022-08-29,Central,Organic Search,0,734,False,2024-09-01,2,0,3,4,4,11,0.0800266871679972,0.2799337523995935,Loyal
CUST-006277,25,7,1473.98,5,0.0,0.0,210.56857142857143,0.0,3.8876804238639324,2023-02-02,North,Social Media,1,577,False,2024-09-01,5,2,3,4,4,11,0.08002541806654298,0.2798961117175443,Loyal
CUST-001393,0,7,1197.36,4,0.0,0.0,171.05142857142854,1.0,3.8876804238639324,2021-02-09,North,Organic Search,1,1300,True,2024-09-01,2,2,5,4,4,13,0.08001582820216817,0.27985847103549516,Champions
CUST-020083,5,7,1386.53,5,0.0,0.1428571428571429,198.07571428571427,0.0,3.8876804238639324,2024-02-19,West,Social Media,1,195,False,2024-09-01,5,4,5,4,4,13,0.08001565755060572,0.279820830353446,Champions
CUST-025549,9,7,1105.16,6,0.0,0.0,157.88000000000002,1.0,4.0,2022-09-22,West,Referral,1,710,False,2024-09-01,4,4,4,4,4,12,0.08000972431426161,0.27978318967139687,Champions
CUST-007497,2,7,1046.0800000000002,5,0.0,0.2857142857142857,149.44000000000003,0.0,3.8876804238639324,2021-07-21,West,Social Media,1,1138,True,2024-09-01,5,4,5,4,4,13,0.07995772791852136,0.27974554898934767,Champions
CUST-035592,51,7,737.01,5,0.0,0.1428571428571429,105.28714285714285,1.0,5.0,2023-08-28,East,Organic Search,1,370,False,2024-09-01,2,1,2,4,3,9,0.07993063888369524,0.2797079083072985,Loyal
CUST-027123,56,6,384.90000000000003,6,0.0,0.0,64.15,0.0,3.8876804238639324,2024-01-25,South,Paid Ads,0,220,False,2024-09-01,3,3,2,4,2,8,0.0799099357889954,0.2796702676252494,Loyal
CUST-003285,17,8,671.0300000000001,5,0.0,0.0,83.87875000000001,1.0,4.0,2023-07-20,North,Referral,0,409,False,2024-09-01,4,2,4,4,3,11,0.07990599538491559,0.27963262694320024,Loyal
CUST-008999,29,8,2052.21,5,0.125,0.25,256.52625,2.0,2.5,2020-12-19,East,Social Media,0,1352,False,2024-09-01,5,1,3,4,5,12,0.07989920838706278,0.27959498626115104,Champions
CUST-022249,38,8,864.49,7,0.125,0.0,108.06125,1.0,3.8876804238639324,2023-03-11,West,Referral,0,540,True,2024-09-01,4,4,3,4,3,10,0.07988194748981786,0.2795573455791019,Loyal
CUST-009092,19,7,522.31,4,0.14285714285714285,0.0,74.61571428571428,1.0,2.0,2023-11-09,Central,Social Media,1,297,False,2024-09-01,5,0,4,4,3,11,0.07985710121332185,0.27951970489705275,Loyal
CUST-016981,1,7,1830.2500000000002,5,0.14285714285714285,0.1428571428571429,261.4642857142857,0.0,3.8876804238639324,2022-08-28,Central,Social Media,1,735,False,2024-09-01,5,0,5,4,4,13,0.07983628611683474,0.2794820642150036,Champions
CUST-023345,19,7,510.5,4,0.0,0.0,72.92857142857143,0.0,3.8876804238639324,2023-11-11,North,Email Campaign,1,295,True,2024-09-01,1,2,4,4,3,11,0.07982916250607756,0.2794444235329544,Loyal
CUST-018383,8,8,1964.25,6,0.125,0.5,245.53125,3.0,4.0,2022-10-16,West,Organic Search,0,686,False,2024-09-01,2,4,4,4,5,13,0.07982797797123217,0.27940678285090526,Champions
CUST-002691,31,6,642.77,5,0.0,0.16666666666666663,107.12833333333333,0.0,3.8876804238639324,2020-06-28,East,Referral,0,1526,False,2024-09-01,4,1,3,4,3,10,0.0798139002552121,0.2793691421688561,Loyal
CUST-012613,56,6,410.26,6,0.0,0.16666666666666663,68.37666666666667,0.0,3.8876804238639324,2021-11-28,Central,Social Media,1,1008,False,2024-09-01,5,0,2,4,3,9,0.07980531135035294,0.27933150148680697,Loyal
CUST-014419,0,3,101.32,3,0.0,0.0,33.77333333333333,0.0,3.8876804238639324,2024-07-05,Central,Email Campaign,0,58,False,2024-09-01,1,0,5,3,1,9,0.07978549908389004,0.27929386080475777,New
CUST-033446,26,7,3121.81,6,0.14285714285714285,0.1428571428571429,445.97285714285715,1.0,4.0,2024-01-04,East,Social Media,1,241,False,2024-09-01,5,1,3,4,5,12,0.07977834486470081,0.2792562201227086,Champions
CUST-011038,30,7,1415.75,3,0.14285714285714285,0.0,202.25,1.0,4.0,2022-08-24,North,Paid Ads,1,739,False,2024-09-01,3,2,3,4,4,11,0.07975275033718335,0.2792185794406595,Loyal
CUST-007953,18,4,679.4599999999999,4,0.0,0.0,169.86499999999998,0.0,3.8876804238639324,2024-06-11,Central,Referral,1,82,False,2024-09-01,4,0,4,3,3,10,0.07970494614252577,0.27918093875861033,New
CUST-007491,33,6,251.27,5,0.0,0.0,41.87833333333334,0.0,3.8876804238639324,2021-07-31,North,Paid Ads,0,1128,True,2024-09-01,3,2,3,4,2,9,0.07970144969927564,0.27914329807656113,Loyal
CUST-030989,54,8,3460.35,5,0.0,0.125,432.54375,0.0,3.8876804238639324,2022-10-10,Central,Paid Ads,1,692,False,2024-09-01,3,0,2,4,5,11,0.07969755587824308,0.279105657394512,Loyal
CUST-014981,9,4,601.77,4,0.0,0.0,150.4425,0.0,3.8876804238639324,2024-06-04,Central,Direct,1,89,False,2024-09-01,0,0,4,3,3,10,0.07965582630792935,0.27906801671246284,New
CUST-032423,51,7,1946.21,5,0.0,0.0,278.03000000000003,0.0,3.8876804238639324,2021-11-02,West,Paid Ads,0,1034,False,2024-09-01,3,4,2,4,5,11,0.07959455900748971,0.2790303760304137,Loyal
CUST-019707,5,7,556.65,5,0.14285714285714285,0.0,79.52142857142857,1.0,4.0,2023-09-03,North,Social Media,1,364,False,2024-09-01,5,2,5,4,3,12,0.07957641556533289,0.2789927353483645,Champions
CUST-002744,27,7,1847.79,5,0.0,0.1428571428571429,263.96999999999997,0.0,3.8876804238639324,2024-01-28,Central,Paid Ads,1,217,False,2024-09-01,3,0,3,4,4,11,0.07952698148708703,0.27895509466631535,Loyal
CUST-035512,4,7,473.91999999999996,5,0.0,0.0,67.70285714285714,0.0,3.8876804238639324,2021-03-13,North,Paid Ads,1,1268,False,2024-09-01,3,2,5,4,3,12,0.07951657532699444,0.2789174539842662,Champions
CUST-005348,7,7,929.6700000000001,4,0.0,0.0,132.81,0.0,3.8876804238639324,2021-10-02,North,Referral,1,1065,False,2024-09-01,4,2,5,4,4,13,0.07949781478424033,0.27887981330221706,Champions
CUST-001067,45,7,2089.05,4,0.0,0.1428571428571429,298.4357142857143,1.0,5.0,2021-06-29,North,Organic Search,0,1160,False,2024-09-01,2,2,3,4,5,12,0.079484630166004,0.27884217262016786,Champions
CUST-011696,36,8,1961.89,4,0.0,0.125,245.23625,1.0,3.0,2021-11-02,South,Organic Search,0,1034,False,2024-09-01,2,3,3,4,5,12,0.0794513964516709,0.2788045319381187,Champions
CUST-017906,24,8,921.69,6,0.0,0.125,115.21125,0.0,3.8876804238639324,2023-04-07,Central,Email Campaign,1,513,False,2024-09-01,1,0,3,4,4,11,0.07944268315251128,0.27876689125606957,Loyal
CUST-012059,5,6,755.02,4,0.0,0.0,125.83666666666666,0.0,3.8876804238639324,2020-06-05,East,Organic Search,0,1549,False,2024-09-01,2,1,5,4,3,12,0.07944179322675413,0.2787292505740204,Champions
CUST-002576,5,7,1612.91,4,0.0,0.1428571428571429,230.4157142857143,1.0,3.0,2023-06-01,South,Social Media,0,458,False,2024-09-01,5,3,5,4,4,13,0.07941483436763379,0.2786916098919712,Champions
CUST-002970,0,8,2632.15,6,0.0,0.125,329.01875,0.0,3.8876804238639324,2023-10-07,West,Social Media,1,330,True,2024-09-01,5,4,5,4,5,14,0.07941064755555381,0.2786539692099221,Champions
CUST-033310,16,7,833.1700000000001,4,0.14285714285714285,0.0,119.02428571428572,1.0,3.0,2023-02-14,South,Paid Ads,1,565,False,2024-09-01,3,3,4,4,3,11,0.0794078094533477,0.27861632852787294,Loyal
CUST-013225,53,7,1495.99,4,0.0,0.1428571428571429,213.71285714285713,0.0,3.8876804238639324,2022-06-01,West,Social Media,0,823,False,2024-09-01,5,4,2,4,4,10,0.07940534932008612,0.2785786878458238,Loyal
CUST-023748,3,7,1727.3200000000002,5,0.0,0.0,246.76000000000002,0.0,3.8876804238639324,2022-11-24,East,Email Campaign,0,647,False,2024-09-01,1,1,5,4,4,13,0.07933312266613302,0.2785410471637746,Champions
CUST-010021,3,7,803.25,6,0.0,0.0,114.75,0.0,3.8876804238639324,2020-10-28,North,Paid Ads,1,1404,False,2024-09-01,3,2,5,4,3,12,0.07930147761709916,0.27850340648172545,Champions
CUST-009139,9,7,2519.9,5,0.0,0.0,359.9857142857143,0.0,3.8876804238639324,2022-02-05,South,Paid Ads,1,939,False,2024-09-01,3,3,4,4,5,13,0.07929917782374611,0.2784657657996763,Champions
CUST-017814,12,7,2238.67,6,0.0,0.0,319.81,0.0,3.8876804238639324,2022-05-29,North,Referral,1,826,False,2024-09-01,4,2,4,4,5,13,0.0792705334110795,0.27842812511762716,Champions
CUST-011660,2,8,1673.29,5,0.375,0.125,209.16125,3.0,4.666666666666667,2022-02-02,West,Paid Ads,1,942,False,2024-09-01,3,4,5,4,4,13,0.07921764519503058,0.27839048443557796,Champions
CUST-022595,23,7,1459.5900000000001,5,0.14285714285714285,0.0,208.51285714285717,3.0,3.3333333333333335,2024-03-30,West,Organic Search,1,155,False,2024-09-01,2,4,3,4,4,11,0.07920634296716636,0.2783528437535288,Loyal
CUST-006010,75,7,1287.29,7,0.0,0.1428571428571429,183.89857142857142,2.0,4.5,2023-02-14,South,Referral,0,565,False,2024-09-01,4,3,2,4,4,10,0.07918868032922147,0.27831520307147967,Loyal
CUST-022680,20,7,974.72,6,0.14285714285714285,0.0,139.24571428571429,1.0,4.0,2021-08-23,South,Social Media,1,1105,False,2024-09-01,5,3,4,4,4,12,0.07918649162524476,0.2782775623894305,Champions
CUST-022269,5,3,133.99,3,0.0,0.0,44.663333333333334,0.0,3.8876804238639324,2024-07-03,North,Direct,1,60,False,2024-09-01,0,2,5,3,2,10,0.07914139899323319,0.2782399217073813,New
CUST-017174,64,7,1474.51,4,0.0,0.0,210.6442857142857,0.0,3.8876804238639324,2023-04-01,North,Social Media,0,519,False,2024-09-01,5,2,2,4,4,10,0.07912914173131315,0.2782022810253322,Loyal
CUST-027402,3,7,543.18,5,0.0,0.4285714285714286,77.59714285714286,0.0,3.8876804238639324,2024-01-04,East,Paid Ads,0,241,False,2024-09-01,3,1,5,4,3,12,0.07911512467722835,0.27816464034328303,Champions
CUST-016341,39,7,2613.11,3,0.0,0.1428571428571429,373.3014285714286,0.0,3.8876804238639324,2021-12-13,South,Referral,1,993,False,2024-09-01,4,3,3,4,5,12,0.07910360507156795,0.2781269996612339,Champions
CUST-033966,66,5,572.1999999999999,4,0.0,0.6,114.43999999999998,0.0,3.8876804238639324,2024-05-12,East,Social Media,0,112,False,2024-09-01,5,1,2,4,3,9,0.07909796910842383,0.2780893589791847,New
CUST-028793,64,7,1421.1,4,0.0,0.0,203.0142857142857,0.0,3.8876804238639324,2024-03-09,South,Paid Ads,0,176,False,2024-09-01,3,3,2,4,4,10,0.07909323072209783,0.27805171829713554,Loyal
CUST-010285,28,7,1475.56,5,0.0,0.0,210.7942857142857,0.0,3.8876804238639324,2023-11-08,East,Organic Search,0,298,True,2024-09-01,2,1,3,4,4,11,0.07908471036683538,0.2780140776150864,Loyal
CUST-015410,59,7,1651.8500000000001,4,0.0,0.1428571428571429,235.97857142857146,0.0,3.8876804238639324,2021-05-05,West,Social Media,1,1215,False,2024-09-01,5,4,2,4,4,10,0.07908035880649156,0.27797643693303725,Loyal
CUST-005903,2,7,926.09,4,0.0,0.1428571428571429,132.29857142857142,2.0,4.0,2023-07-04,Central,Social Media,0,425,False,2024-09-01,5,0,5,4,4,13,0.07907340442979621,0.27793879625098805,Champions
CUST-009579,18,4,942.27,4,0.0,0.0,235.5675,0.0,3.8876804238639324,2024-06-07,West,Referral,1,86,False,2024-09-01,4,4,4,3,4,11,0.07905434328274502,0.2779011555689389,New
CUST-030992,35,7,1236.67,6,0.0,0.0,176.66714285714286,0.0,3.8876804238639324,2022-12-14,South,Email Campaign,1,627,False,2024-09-01,1,3,3,4,4,11,0.07903335744439446,0.27786351488688976,Loyal
CUST-005543,10,7,826.01,6,0.14285714285714285,0.1428571428571429,118.00142857142858,1.0,4.0,2024-01-02,East,Organic Search,1,243,False,2024-09-01,2,1,4,4,3,11,0.07902078486949397,0.2778258742048406,Loyal
CUST-009168,22,7,1354.07,3,0.0,0.1428571428571429,193.4385714285714,0.0,3.8876804238639324,2023-11-02,East,Paid Ads,0,304,True,2024-09-01,3,1,3,4,4,11,0.07899814340564101,0.2777882335227914,Loyal
CUST-029659,54,8,1359.71,5,0.125,0.125,169.96375,2.0,4.0,2023-01-24,Central,Referral,0,586,False,2024-09-01,4,0,2,4,4,10,0.07896744871936458,0.27775059284074227,Loyal
CUST-033473,15,7,743.68,4,0.0,0.2857142857142857,106.24,2.0,3.0,2022-12-10,South,Paid Ads,1,631,True,2024-09-01,3,3,4,4,3,11,0.07895768451264015,0.2777129521586931,Loyal
CUST-017519,8,7,1724.41,5,0.14285714285714285,0.0,246.34428571428572,1.0,3.8876804238639324,2022-12-11,Central,Direct,0,630,False,2024-09-01,0,0,5,4,4,13,0.07892838219812269,0.277675311476644,Champions
CUST-016774,5,7,963.35,5,0.14285714285714285,0.1428571428571429,137.62142857142857,1.0,5.0,2022-06-07,Central,Email Campaign,0,817,False,2024-09-01,1,0,5,4,4,13,0.07891419036016556,0.2776376707945948,Champions
CUST-015721,14,2,15.850000000000001,1,0.0,0.0,7.925000000000001,0.0,3.8876804238639324,2024-07-27,Central,Paid Ads,0,36,False,2024-09-01,3,0,4,2,1,7,0.07888847807856733,0.27760003011254564,New
CUST-018054,1,7,345.83,4,0.0,0.1428571428571429,49.40428571428571,0.0,3.8876804238639324,2022-05-21,North,Email Campaign,0,834,False,2024-09-01,1,2,5,4,2,11,0.07888787820988813,0.2775623894304965,Loyal
CUST-030617,9,7,880.7800000000001,6,0.0,0.0,125.8257142857143,1.0,4.0,2021-11-06,East,Email Campaign,1,1030,False,2024-09-01,1,1,4,4,3,11,0.07885513626813151,0.27752474874844735,Loyal
CUST-018527,34,8,751.0699999999999,7,0.125,0.25,93.88374999999999,3.0,2.3333333333333335,2023-06-11,East,Email Campaign,0,448,False,2024-09-01,1,1,3,4,3,10,0.07884496241815453,0.27748710806639815,Loyal
CUST-029326,5,2,153.42000000000002,2,0.0,0.0,76.71000000000001,0.0,3.8876804238639324,2024-08-04,Central,Paid Ads,1,28,False,2024-09-01,3,0,5,2,2,9,0.0787939836180168,0.277449467384349,New
CUST-031552,15,7,1568.55,5,0.14285714285714285,0.0,224.07857142857142,1.0,5.0,2022-08-16,North,Email Campaign,1,747,False,2024-09-01,1,2,4,4,4,12,0.07876975229974614,0.27741182670229986,Champions
CUST-019914,9,7,1250.96,4,0.14285714285714285,0.1428571428571429,178.70857142857145,2.0,3.5,2022-10-11,East,Social Media,0,691,False,2024-09-01,5,1,4,4,4,12,0.07873223466490434,0.2773741860202507,Champions
CUST-008274,1,7,1241.02,5,0.0,0.0,177.28857142857143,0.0,3.8876804238639324,2022-07-18,Central,Organic Search,1,776,False,2024-09-01,2,0,5,4,4,13,0.07872519756371914,0.2773365453382015,Champions
CUST-015281,18,7,1076.38,5,0.0,0.0,153.76857142857145,0.0,3.8876804238639324,2022-03-14,East,Email Campaign,0,902,False,2024-09-01,1,1,4,4,4,12,0.07866639432642011,0.27729890465615237,Champions
CUST-002203,39,4,577.36,3,0.0,0.25,144.34,0.0,3.8876804238639324,2024-06-17,West,Email Campaign,0,76,False,2024-09-01,1,4,3,3,3,9,0.07865260532089004,0.2772612639741032,New
CUST-013213,50,7,940.28,4,0.14285714285714285,0.1428571428571429,134.32571428571427,1.0,3.0,2023-07-05,East,Email Campaign,1,424,False,2024-09-01,1,1,2,4,4,10,0.07860990831011565,0.2772236232920541,Loyal
CUST-017255,30,7,596.09,4,0.14285714285714285,0.1428571428571429,85.1557142857143,2.0,4.0,2023-02-13,Central,Social Media,1,566,False,2024-09-01,5,0,3,4,3,10,0.07857393478630144,0.2771859826100049,Loyal
CUST-013630,19,7,1814.6,5,0.0,0.0,259.2285714285714,0.0,3.8876804238639324,2022-07-12,South,Paid Ads,0,782,False,2024-09-01,3,3,4,4,4,12,0.07855527490419334,0.27714834192795573,Champions
CUST-015538,64,6,191.06,5,0.16666666666666666,0.0,31.843333333333334,1.0,5.0,2023-03-17,Central,Organic Search,0,534,False,2024-09-01,2,0,2,4,2,8,0.0785456872399891,0.2771107012459066,Loyal
CUST-002633,19,7,1047.77,6,0.14285714285714285,0.2857142857142857,149.68142857142857,1.0,3.0,2023-09-15,East,Organic Search,0,352,False,2024-09-01,2,1,4,4,4,12,0.07851492599534501,0.27707306056385744,Champions
CUST-012757,3,7,757.54,5,0.14285714285714285,0.0,108.22,2.0,3.0,2022-05-26,North,Direct,1,829,False,2024-09-01,0,2,5,4,3,12,0.07851180239542131,0.27703541988180824,Champions
CUST-000930,29,7,1387.72,6,0.14285714285714285,0.1428571428571429,198.24571428571429,2.0,3.5,2024-01-12,Central,Organic Search,0,233,True,2024-09-01,2,0,3,4,4,11,0.07848304322997032,0.2769977791997591,Loyal
CUST-028334,11,7,1117.67,5,0.0,0.1428571428571429,159.66714285714286,1.0,5.0,2023-02-14,Central,Referral,1,565,False,2024-09-01,4,0,4,4,4,12,0.07845872445886222,0.27696013851770995,Champions
CUST-018259,8,8,289.99,6,0.0,0.125,36.24875,1.0,4.0,2024-02-25,Central,Referral,1,189,False,2024-09-01,4,0,4,4,2,10,0.07845024945258565,0.2769224978356608,Loyal
CUST-002510,14,7,695.5699999999999,4,0.14285714285714285,0.0,99.36714285714285,1.0,5.0,2024-03-22,North,Organic Search,1,163,False,2024-09-01,2,2,4,4,3,11,0.0784498878645473,0.2768848571536116,Loyal
CUST-016304,17,4,657.9699999999999,4,0.0,0.25,164.49249999999998,1.0,3.0,2024-06-27,North,Organic Search,1,66,False,2024-09-01,2,2,4,3,3,10,0.07844856107008999,0.27684721647156246,New
CUST-026020,1,2,138.54,2,0.0,0.0,69.27,0.0,3.8876804238639324,2024-07-27,South,Organic Search,0,36,False,2024-09-01,2,3,5,2,2,9,0.07843948965794245,0.2768095757895133,New
CUST-025916,9,7,2771.0,5,0.14285714285714285,0.0,395.85714285714283,2.0,3.5,2024-02-13,South,Organic Search,1,201,False,2024-09-01,2,3,4,4,5,13,0.07841963686307019,0.2767719351074642,Champions
CUST-022282,23,7,866.05,6,0.0,0.1428571428571429,123.72142857142856,0.0,3.8876804238639324,2024-01-11,East,Referral,1,234,True,2024-09-01,4,1,3,4,3,10,0.07838969224687244,0.276734294425415,Loyal
CUST-004376,10,8,2629.13,5,0.0,0.25,328.64125,1.0,5.0,2024-02-28,South,Social Media,1,186,False,2024-09-01,5,3,4,4,5,13,0.07834888214445858,0.27669665374336583,Champions
CUST-001869,66,6,207.35,5,0.0,0.16666666666666663,34.55833333333333,0.0,3.8876804238639324,2021-08-07,South,Email Campaign,1,1121,False,2024-09-01,1,3,2,4,2,8,0.07829595339707757,0.2766590130613167,Loyal
CUST-020348,25,7,1376.75,5,0.0,0.0,196.67857142857142,0.0,3.8876804238639324,2023-10-20,South,Social Media,1,317,False,2024-09-01,5,3,3,4,4,11,0.07829140882169879,0.27662137237926754,Loyal
CUST-009881,0,7,1077.01,6,0.0,0.0,153.85857142857142,0.0,3.8876804238639324,2020-07-03,South,Referral,1,1521,False,2024-09-01,4,3,5,4,4,13,0.07825822442453849,0.27658373169721834,Champions
CUST-021281,7,7,2824.33,6,0.0,0.1428571428571429,403.4757142857143,1.0,5.0,2023-07-14,East,Organic Search,0,415,False,2024-09-01,2,1,5,4,5,14,0.07825472844180786,0.2765460910151692,Champions
CUST-005426,12,7,1066.25,6,0.0,0.0,152.32142857142858,0.0,3.8876804238639324,2020-12-27,Central,Social Media,0,1344,False,2024-09-01,5,0,4,4,4,12,0.0782401901189648,0.27650845033312005,Champions
CUST-015591,60,7,518.9399999999999,6,0.0,0.1428571428571429,74.13428571428571,1.0,3.0,2022-09-09,North,Organic Search,1,723,False,2024-09-01,2,2,2,4,3,9,0.07819447812872814,0.2764708096510709,Loyal
CUST-023511,30,7,1208.4,4,0.0,0.1428571428571429,172.62857142857143,1.0,4.0,2023-03-10,East,Organic Search,1,541,False,2024-09-01,2,1,3,4,4,11,0.07817716480880435,0.2764331689690217,Loyal
CUST-013297,45,8,2273.9500000000003,7,0.0,0.0,284.24375000000003,0.0,3.8876804238639324,2020-09-25,South,Social Media,0,1437,False,2024-09-01,5,3,3,4,5,12,0.07816409688250255,0.27639552828697256,Champions
CUST-022121,7,4,154.95,4,0.5,0.0,38.7375,2.0,4.0,2024-05-28,East,Paid Ads,0,96,False,2024-09-01,3,1,5,3,2,10,0.07814993252953527,0.2763578876049234,New
CUST-003809,0,7,1645.57,5,0.0,0.0,235.08142857142857,0.0,3.8876804238639324,2022-08-11,West,Referral,0,752,False,2024-09-01,4,4,5,4,4,13,0.07813843092781422,0.27632024692287427,Champions
CUST-014265,28,6,941.12,5,0.0,0.0,156.85333333333332,0.0,3.8876804238639324,2020-05-13,East,Referral,1,1572,False,2024-09-01,4,1,3,4,4,11,0.07809808838853294,0.27628260624082507,Loyal
CUST-029255,21,7,2285.6400000000003,5,0.0,0.0,326.52000000000004,1.0,3.0,2022-04-01,North,Paid Ads,1,884,False,2024-09-01,3,2,4,4,5,13,0.07807794360249669,0.2762449655587759,Champions
CUST-035538,2,7,699.83,4,0.0,0.0,99.97571428571429,1.0,4.0,2021-04-12,West,Paid Ads,0,1238,False,2024-09-01,3,4,5,4,3,12,0.07804673030916659,0.2762073248767268,Champions
CUST-031342,19,7,889.26,4,0.0,0.0,127.03714285714285,0.0,3.8876804238639324,2022-06-24,South,Email Campaign,1,800,False,2024-09-01,1,3,4,4,4,12,0.07804160669991385,0.27616968419467763,Champions
CUST-012084,30,7,849.3000000000001,3,0.0,0.1428571428571429,121.32857142857144,2.0,1.5,2022-08-26,West,Direct,1,737,False,2024-09-01,0,4,3,4,3,10,0.07798690564538124,0.27613204351262843,Loyal
CUST-019952,25,7,1059.85,5,0.0,0.1428571428571429,151.40714285714284,1.0,5.0,2021-06-08,North,Referral,1,1181,False,2024-09-01,4,2,3,4,4,11,0.07797821326980767,0.2760944028305793,Loyal
CUST-004445,10,2,257.55,2,0.0,0.0,128.775,0.0,3.8876804238639324,2024-08-03,Central,Email Campaign,0,29,False,2024-09-01,1,0,4,2,2,8,0.07797456192073264,0.27605676214853014,New
CUST-000448,22,7,1033.55,2,0.0,0.0,147.65,1.0,4.0,2022-05-25,Central,Organic Search,0,830,False,2024-09-01,2,0,4,4,4,12,0.07797214996662999,0.276019121466481,Champions
CUST-035129,40,7,2154.67,4,0.0,0.2857142857142857,307.81,2.0,3.5,2024-01-29,South,Social Media,1,216,False,2024-09-01,5,3,3,4,5,12,0.07797063690254068,0.2759814807844318,Champions
CUST-023753,42,8,698.99,6,0.125,0.25,87.37375,1.0,2.0,2023-12-25,North,Organic Search,0,251,False,2024-09-01,2,2,3,4,3,10,0.07796863276963531,0.27594384010238265,Loyal
CUST-025187,13,7,1418.42,6,0.14285714285714285,0.2857142857142857,202.6314285714286,3.0,4.333333333333333,2023-04-23,East,Organic Search,0,497,False,2024-09-01,2,1,4,4,4,12,0.07795942676336431,0.2759061994203335,Champions
CUST-013660,57,7,845.23,5,0.14285714285714285,0.0,120.74714285714286,1.0,5.0,2022-12-20,Central,Email Campaign,0,621,False,2024-09-01,1,0,2,4,3,9,0.0779187757889904,0.27586855873828436,Loyal
CUST-014167,57,7,2198.56,6,0.0,0.2857142857142857,314.08,0.0,3.8876804238639324,2024-01-14,Central,Organic Search,0,231,False,2024-09-01,2,0,2,4,5,11,0.07791175904472675,0.27583091805623516,Loyal
CUST-028545,33,8,2696.6499999999996,5,0.0,0.0,337.08124999999995,2.0,4.0,2023-03-27,West,Organic Search,1,524,False,2024-09-01,2,4,3,4,5,12,0.07788835866980023,0.275793277374186,Champions
